cf,x,y,z
6,2.7810595036,4.1782469749,0.2858419418
6,2.7849061489,4.1849603653,0.2912552953
6,2.780454874,4.1831450462,0.2964158952
6,2.7837736607,4.1784753799,0.3015739024
6,2.7820916176,4.1753897667,0.306832552
6,2.7807970047,4.1760077477,0.3208403587
6,2.7823162079,4.1747231483,0.3257141709
6,2.7816855907,4.177210331,0.3305719793
6,2.7819719315,4.1756711006,0.3344199359
6,2.7830328941,4.1702632904,0.3392879665
6,2.780008316,4.1683278084,0.3439786434
6,2.7818548679,4.1673698425,0.3487057984
6,2.7793188095,4.1580457687,0.3529509604
6,2.7788863182,4.1557717323,0.3574798107
6,2.7797427177,4.1568455696,0.3619785607
6,2.7780375481,4.1557917595,0.3663423955
6,2.7784264088,4.1574659348,0.3707118034
6,2.7744517326,4.1515660286,0.3755447865
6,2.7728569508,4.1486840248,0.3797641397
6,2.7742400169,4.1510000229,0.3839107752
6,2.7757337093,4.1490659714,0.3879082501
6,2.7766199112,4.1510167122,0.3926204145
6,2.775002718,4.1481261253,0.3965794146
6,2.7771894932,4.1466116905,0.4004426599
6,2.7765157223,4.1475830078,0.4043762684
6,2.774438858,4.1398162842,0.4082277715
6,2.7775187492,4.1386117935,0.4133554399
6,2.7765550613,4.137714386,0.4169929028
6,2.7771689892,4.1357064247,0.4206143916
6,2.7794833183,4.1273097992,0.4243200719
6,2.7798388004,4.1250748634,0.4280233383
6,2.7828607559,4.127281189,0.4314313531
6,2.7846660614,4.1152434349,0.441067487
6,2.7822134495,4.1030974388,0.4437565207
6,2.7832784653,4.1055269241,0.446649462
6,2.7805428505,4.0945301056,0.4494610131
6,2.7831571102,4.0885033607,0.4519344568
6,2.7812030315,4.0793628693,0.4563046694
6,2.7779929638,4.0646996498,0.459127754
6,2.7760734558,4.0704021454,0.4614807963
6,2.774929285,4.0646691322,0.4637456536
6,2.7791538239,4.0640192032,0.4658614397
6,2.7770147324,4.0547552109,0.4675168991
6,2.7787644863,4.0443878174,0.4713276923
6,2.7755360603,4.029323101,0.473123312
6,2.7777323723,4.0319480896,0.4765205383
6,2.7758677006,4.0324244499,0.4783172607
6,2.7781083584,4.0271239281,0.4797158837
6,2.7796132565,4.0241203308,0.4811812043
6,2.7746140957,4.0170426369,0.4799985886
6,2.777369976,4.0143418312,0.4809820056
6,2.7767281532,4.0188355446,0.481918335
6,2.7776863575,4.0179886818,0.482778132
6,2.7811641693,4.0184702873,0.4836419225
6,2.779971838,4.0202784538,0.4843171239
6,2.7825555801,4.0197339058,0.4849436581
6,2.7814908028,4.0220375061,0.4854636788
6,2.7844591141,4.0217490196,0.4860701561
6,2.7865667343,4.0181040764,0.4869190156
6,2.7853610516,4.0086612701,0.4873110056
6,2.7884714603,4.0129175186,0.4877752066
6,2.7874941826,4.0165910721,0.4881183505
6,2.7901089191,4.0207409859,0.4885398149
6,2.7925863266,4.0260014534,0.489738822
6,2.8057551384,4.0503635406,0.4920306802
6,2.8098695278,4.0561151505,0.4923469424
6,2.8111093044,4.0615062714,0.492490232
6,2.8162183762,4.0637149811,0.4919845462
6,2.8183333874,4.0610289574,0.492264986
6,2.8176875114,4.0678272247,0.4923433661
6,2.8222568035,4.0701851845,0.4925498366
6,2.8207468987,4.0777459145,0.4902608395
6,2.8253548145,4.0804367065,0.490193069
6,2.8237769604,4.0854845047,0.4901248813
6,2.8277974129,4.0933251381,0.489995867
6,2.8318231106,4.0916800499,0.4900440276
6,2.8312966824,4.1003599167,0.4872946441
6,2.8366889954,4.1062521935,0.4871707857
6,2.8349926472,4.1102437973,0.487005353
6,2.8377914429,4.1194214821,0.4868686795
6,2.8427033424,4.1257710457,0.4846524
6,2.8526175022,4.1374397278,0.484243989
6,2.8509545326,4.1329369545,0.4841680825
6,2.8528273106,4.1415510178,0.4846046865
6,2.8562221527,4.1376328468,0.4847032428
6,2.8571696281,4.1472344398,0.4846891165
6,2.8522007465,4.1434412003,0.4846850634
6,2.852052927,4.1447806358,0.484788835
6,2.8575739861,4.1525640488,0.4850402474
6,2.8590419292,4.1531152725,0.4853446782
6,2.8577291965,4.161875248,0.4855845869
6,2.8616039753,4.1680817604,0.485961467
6,2.8587017059,4.1630487442,0.484836489
6,2.8629360199,4.1705565453,0.4852267504
6,2.8607385159,4.1691002846,0.4857655168
6,2.8572707176,4.1690115929,0.4862058163
6,2.8612935543,4.1738705635,0.4867278337
6,2.859126091,4.1786336899,0.4864852726
6,2.8631794453,4.1867127419,0.4869875312
6,2.8645963669,4.1858763695,0.4875727892
6,2.8600800037,4.1907567978,0.4880777001
6,2.8634245396,4.195078373,0.4880497456
6,2.8619725704,4.1893424988,0.4885843992
6,2.8656728268,4.1963129044,0.4891034663
6,2.8686642647,4.2001080513,0.4896544218
6,2.8668408394,4.2066040039,0.4901347458
6,2.8723287582,4.2189412117,0.4920910299
6,2.8784973621,4.215007782,0.4925991893
6,2.8761889935,4.2197155952,0.4926326871
6,2.8851344585,4.2154588699,0.4930119514
6,2.8825364113,4.2187299728,0.4932969511
6,2.8900301456,4.2165708542,0.493609786
6,2.8887176514,4.206469059,0.4939462245
6,2.889996767,4.2117443085,0.4946893156
6,2.8978328705,4.2164063454,0.4948455095
6,2.8934705257,4.2136478424,0.4949798882
6,2.8965096474,4.2188839912,0.495069623
6,2.8953540325,4.221634388,0.4946853518
6,2.896766901,4.2255530357,0.494628191
6,2.8941216469,4.2190570831,0.4946096838
6,2.8977942467,4.2232756615,0.4945778847
6,2.8936691284,4.2211413383,0.4966886044
6,2.8960783482,4.226331234,0.4967206717
6,2.8990077972,4.23478508,0.4967329204
6,2.8957066536,4.2383055687,0.4967753589
6,2.8970139027,4.24451828,0.4960816205
6,2.8941404819,4.2430186272,0.496086508
6,2.8969638348,4.2460780144,0.4960831702
6,2.8974773884,4.248281002,0.4961325824
6,2.894562006,4.2443213463,0.4937729239
6,2.8965785503,4.2485804558,0.4936549664
6,2.8948016167,4.2516274452,0.493511796
6,2.897510767,4.2554521561,0.4934047461
6,2.8937358856,4.2589111328,0.4932804704
6,2.8947865963,4.2646861076,0.493237406
6,2.8973655701,4.2602181435,0.4932029545
6,2.8941278458,4.2631487846,0.4930925369
6,2.8960990906,4.2663927078,0.4930475354
6,2.8939585686,4.271323204,0.4923084676
6,2.895922184,4.2747478485,0.4922952354
6,2.896229744,4.2825064659,0.4922784567
6,2.892827034,4.2875132561,0.4922783375
6,2.8929440975,4.2935757637,0.4923407137
6,2.8879365921,4.2907996178,0.4924919009
6,2.890535593,4.2911281586,0.4926522374
6,2.892147541,4.299302578,0.4927739501
6,2.8881511688,4.3057861328,0.4929112196
6,2.8885893822,4.3109369278,0.4919911325
6,2.8859331608,4.3128094673,0.4920725822
6,2.8872668743,4.3174676895,0.4921855032
6,2.8885259628,4.3187403679,0.4923340082
6,2.8866312504,4.3205461502,0.4924451411
6,2.8875310421,4.325922966,0.4923233986
6,2.8850975037,4.3241043091,0.4924325645
6,2.8866887093,4.3308548927,0.4927453399
6,2.8846130371,4.3419570923,0.4922721982
