,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
randomseed,[1],modified_value,[i],x[1.000000],from,[1],,,,,,,,,,,,,,,,,,,,,,,
drone_no,t,delta_des,delta_l,delta_f2,delta_f3,delta_obs[-1],delta_obs[-2],delta_obs[-3],delta_wall,cont_s_des,cont_s_l,cont_s_f2,cont_s_f3,cont_s_obs[-1],cont_s_obs[-2],cont_s_obs[-3],cont_s_wall,dist_d_obs_ltr,dist_d_obs_dia,dist_d_obs_btt,relative_s_obs_dia,dist_first_saw,dist_biggest_infl,dist_closest,accu_infl,max_relative_s,extra_dist_with_1st,extra_dist_with_2nd,extra_dist_with_3rd
3,35,0.0612110019,0.0013786729,0.0007353453,0,0,0.0001935109,0,0,0.9636715597,0.0217050502,0.0115768631,0,0,0.0030465271,0,0,2.0865730661,0.8290603052,1.0959819653,0.3632169987,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,36,0.0694353131,0.0041668167,0,0,0,0.0154510453,0,0,0.7797062037,0.0467902091,0,0,0,0.1735035873,0,0,2.0521071561,0.8015705777,1.0590128519,0.3475456399,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,37,0.0748488876,0.0017984306,0,5.01868552179E-06,0,0.0020684051,0,0,0.9508153213,0.0228457024,0,0.000063753,0,0.0262752232,0,0,1.984154023,0.7269623495,1.0490528932,0.3682594717,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,38,0.0578361212,0.0082313438,0,0,0,0.0381863435,0,0,0.55476267,0.0789548501,0,0,0,0.36628248,0,0,1.9481554733,0.7016098471,1.0135087659,0.3443270974,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,39,0.0776082844,0.0007602278,0,0.0002232995,0,0.0014588788,0,0,0.9694892566,0.0094968295,0,0.0027894767,0,0.0182244372,0,0,2.0164819896,0.6280069394,1.003535042,0.3812987349,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,40,0.0776843317,0.0011414502,0,0.0007007792,0,0.0047363088,0,0,0.9219283862,0.0135463014,0,0.0083165835,0,0.0562087289,0,0,1.9784149648,0.6082548512,0.9720490262,0.3427914981,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,41,0.0797087198,0.0003106275,0,0.0013579003,0,0.0017363674,0,0,0.959033244,0.0037373841,0,0.0163378803,0,0.0208914916,0,0,1.9098378081,0.5343067728,0.9620606102,0.3916161472,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,42,0.0771873767,0.0022641868,0,0.0015109229,0,0.0082010727,0,0,0.8656829928,0.0253936347,0,0.0169455202,0,0.0919778523,0,0,1.8744238037,0.508623945,0.9269995756,0.354293108,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,43,0.079990016,0.0007205732,0,0.0013329132,0,0.001023392,0,0,0.9629590289,0.0086746134,0,0.0160462627,0,0.0123200951,0,0,1.9434033993,0.4367860009,0.9170035376,0.3794615764,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,44,0.0778658882,0.0016337716,0,0.0009573837,0,0.0076046685,0,0,0.8842195606,0.0185525758,0,0.0108717357,0,0.0863561278,0,0,1.9093964734,0.4095992005,0.8815810273,0.3418278848,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,45,0.0798304568,0.0006958379,0,0.0018821372,0,0.0022581939,0,0,0.9428798662,0.0082185622,0,0.0222299773,0,0.0266715943,0,0,1.8399776029,0.3511148043,0.8715813224,0.3862550155,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,46,0.0797628668,0.0004521322,0,0.0023862927,0,0.0008256996,0,0,0.9560798677,0.0054194951,0,0.0286033658,0,0.0098972714,0,0,1.8014427433,0.3306795905,0.8431421412,0.354810127,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,47,0.0795631385,0.0020005943,0,0.0022604606,0,0.0016822189,0,0,0.9304932386,0.0233970094,0,0.0264361529,0,0.019673599,0,0,1.8710990777,0.4105519396,0.833145326,0.420258921,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,48,0.0772549408,0.0013033737,0,0.0026144835,0.0070531176,0,0,0,0.8756490687,0.0147731387,0,0.0296339628,0.0799438298,0,0,0,1.8391018749,0.3817435154,0.797417122,0.3837231538,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,49,0.0615027443,0.0052810832,0,0.0007936617,0.0354800741,0,0,0,0.5967805015,0.0512440142,0,0.0077011493,0.344274335,0,0,0,1.7689398768,0.331991701,0.7874285235,0.4080023515,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,50,0.0552912899,0.004558304,0,0.0005179665,0.0384975809,0,0,0,0.5592597065,0.0461062809,0,0.005239122,0.3893948906,0,0,0,1.7292503261,0.3267045487,0.7749838491,0.3878044776,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,51,0.0540085442,0.0029840259,0,0.0011247839,0.0378987312,0,0,0,0.5624947543,0.0310783956,0,0.0117145357,0.3947123144,0,0,0,1.7993141599,0.4058302662,0.7650312031,0.434964582,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,52,0.0518220775,0.0027410938,0,0.0009423236,0.0348767536,0,0,0,0.5733656599,0.0303277893,0,0.0104259805,0.3858805703,0,0,0,1.7703028287,0.3754409916,0.728763261,0.4299699373,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,53,0.0541051771,0.0018706745,0,0.0009315245,0.0288146269,0,0,0,0.6311702387,0.021822571,0,0.0108668071,0.3361403833,0,0,0,1.699646594,0.3751819134,0.7188368834,0.4831815187,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,54,0.0566678733,0.0016712823,0,0.0004546631,0.0242674882,0,0,0,0.6822415326,0.0201210687,0,0.005473826,0.2921635728,0,0,0,1.6688278396,0.3426698512,0.6842119125,0.4754051461,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,55,0.0573670719,0.0014146949,0,0.0002229676,0.0223521939,0,0,0,0.7051282918,0.0173887453,0,0.0027406102,0.2747423526,0,0,0,1.7400397487,0.4088715981,0.6743271001,0.4685938365,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,56,0.0608407867,0.0005084417,0,0.0003401845,0.0183287884,0,0,0,0.7603368456,0.0063540754,0,0.0042513385,0.2290577404,0,0,0,1.7125787538,0.3788689971,0.6386496749,0.4608780451,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,57,0.0674550593,0.0001109978,0,0.0011211443,0.0129660628,0,0,0,0.8261158944,0.0013593792,0,0.0137305507,0.1587941757,0,0,0,1.6407562068,0.3653476612,0.6288148916,0.4778782895,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,58,0.0710326179,0.0004492782,0,0.001550511,0.010078756,0,0,0,0.8546700016,0.00540575,0,0.0186558696,0.1212683788,0,0,0,1.6099925574,0.3346623599,0.596277046,0.4812191048,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,59,0.0766480225,0.0003527182,0,0.0021225068,0.0064414352,0,0,0,0.8957904126,0.0041222408,0,0.024805875,0.0752814716,0,0,0,1.6823554903,0.4139748475,0.5865253829,0.4734185857,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,60,0.0799710213,0.0005483304,0,0.002564526,0.0031910418,0,0,0,0.9269324363,0.0063556174,0,0.0297250464,0.0369868999,0,0,0,1.6583010579,0.3808642081,0.5507765704,0.4570475373,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,61,0.0799919951,5.1278623665E-06,0,0.0016859687,0.0017797879,3.37692527633E-05,0,0,0.958026415,0.000061414,0,0.020192052,0.0213156806,0.0004044384,0,0,1.5852895888,0.3554647465,0.5411104024,0.4949313314,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,62,0.0788816477,1.16558019752E-06,0,0.0018643024,0.0003473688,0,0,0,0.9727128574,1.43731131025E-05,0,0.022989262,0.0042835074,0,0,0,1.5571101487,0.3221106124,0.509107737,0.4794862857,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,63,0.0783571615,0.0007139622,0,0.0018054921,1.6358743928E-05,0,0,0,0.9686522468,0.0088260099,0,0.0223195163,0.000202227,0,0,0,1.630693212,0.3926349213,0.4995850382,0.464398134,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,64,0.0784818824,0.0005482895,0,0.0017072327,0,0,0,0,0.9720634794,0.0067910219,0,0.0211454987,0,0,0,0,1.6081246989,0.3598721313,0.4654985332,0.4468909162,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,65,0.0789451721,3.53196493335E-05,0,0.0015417171,0,0.0001568796,0,0,0.9785084785,0.0004377795,0,0.019109253,0,0.0019444891,0,0,1.5339065002,0.4046988041,0.4561412018,0.4823520903,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,66,0.0784331205,0.0005134972,0,0.001560994,0,1.10646549972E-07,0,0,0.9742310208,0.0063782352,0,0.0193893696,0,1.37435946206E-06,0,0,1.5131112892,0.3685002998,0.4221148762,0.4670744148,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,67,0.0784534777,0.0004676998,0,0.0014110824,0,0,0,0,0.9766123583,0.0058220665,0,0.0175655752,0,0,0,0,1.5879690554,0.3979739121,0.4129720526,0.4532728686,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,68,0.07848479,0.0004239575,0,0.0012634132,0,0,0,0,0.9789531589,0.0052880892,0,0.015758752,0,0,0,0,1.4920501297,0.3885686464,0.3722484392,0.4344965782,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,69,0.0792275202,2.86464151862E-05,0,0.0012396682,0,0.0002115896,0,0,0.9816633446,0.0003549415,0,0.0153600271,0,0.0026216868,0,0,1.4676200742,0.3582309709,0.346067225,0.4751310045,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,70,0.0785330994,2.72375019589E-05,0,0.0011245645,0,0.000011127,0,0,0.9854079426,0.0003417674,0,0.0141106723,0,0.0001396178,0,0,1.543627194,0.4375979813,0.33774455,0.4568299339,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,71,0.0784415693,0.0003801872,0,0.0010013677,0,0,0,0,0.9826922972,0.0047628711,0,0.0125448318,0,0,0,0,1.5070079441,0.4287590054,0.3352291749,0.441760505,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,72,0.0784571159,0.0003721709,0,0.0009874931,0,0,0,0,0.9829651858,0.004662815,0,0.0123719992,0,0,0,0,1.4307400038,0.3890597217,0.3277403288,0.4274238215,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,73,0.0799772797,0.0001031182,0,0.0008529366,0,0.0005372087,0,0,0.9816711243,0.0012657119,0,0.0104692632,0,0.0065939005,0,0,1.3932678452,0.3792739807,0.3328197621,0.4569745596,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,74,0.0787583203,0.0004935205,0,0.0008560904,0,3.14245741303E-05,0,0,0.9827670765,0.0061582783,0,0.010682521,0,0.0003921241,0,0,1.4697703223,0.4524228781,0.3263423387,0.4455664106,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,75,0.0786514469,0.0005000588,0,0.0007533744,0,0,0,0,0.9843134346,0.0062581755,0,0.0094283898,0,0,0,0,1.4347191069,0.4447948762,0.3324496172,0.432881212,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,76,0.0786955361,0.0005153799,0,0.0007714499,0,0,0,0,0.9839110806,0.0064436691,0,0.0096452503,0,0,0,0,1.3579092138,0.5084674924,0.3271367345,0.4170105813,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,77,0.0798108203,0.0004891702,0,0.0005659067,0,0.0007468499,0,0,0.9779210132,0.0059937963,0,0.0069340474,0,0.0091511431,0,0,1.3248565892,0.4963169302,0.3351521548,0.4502909657,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,78,0.0795245759,0.0005442715,0,0.0005834017,0,6.20727588036E-05,0,0,0.9852597917,0.0067431837,0,0.0072279819,0,0.0007690427,0,0,1.4020255199,0.4360184985,0.3311192551,0.437742194,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,79,0.0790071621,0.0005646937,0,0.0007091208,0,0,0,0,0.9841330475,0.007033966,0,0.0088329866,0,0,0,0,1.3743287149,0.4247140404,0.3380388902,0.426540523,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,80,0.0794770285,0.0010931395,0,0.0004911356,0,0,0,0,0.9804558393,0.0134853436,0,0.0060588171,0,0,0,0,1.2967291645,0.484856574,0.3353790882,0.406381112,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,81,0.0794716572,0.0005781792,0,0.0004919012,0,0.0008583077,0,0,0.9763097421,0.0071029341,0,0.0060430093,0,0.0105443146,0,0,1.2742956147,0.4663230236,0.34171261,0.4514661185,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,82,0.0799442945,0.000611096,0,0.000511154,0,0.000121875,0,0,0.9846760777,0.0075268863,0,0.0062958979,0,0.0015011381,0,0,1.3523594782,0.5298531609,0.3404796594,0.4347663724,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,83,0.0796751424,0.0012352541,0,0.0005206396,0,9.67202872916E-09,0,0,0.97843693,0.0151693259,0,0.0063936253,0,1.1877569108E-07,0,0,1.33366144,0.5079437307,0.3497303932,0.4219645801,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,84,0.0797758566,0.0019102777,0,0.0005145143,0,0,0,0,0.9705015465,0.0232392049,0,0.0062592486,0,0,0,0,1.2551530977,0.5712672123,0.3499111672,0.4045593764,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,85,0.0781404346,6.59547291969E-05,0,0.0003795309,0,0.0017927016,0,0,0.9721544469,0.0008205506,0,0.004721789,0,0.0223032134,0,0,1.2407358583,0.5451187497,0.3606282158,0.4451165282,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,86,0.0799996695,0.0013911374,0,0.0005275104,0,0.0001790623,0,0,0.9744485138,0.0169449666,0,0.0064254226,0,0.0021810969,0,0,1.319657845,0.4651413587,0.3621679921,0.4340294992,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,87,0.0799436949,0.0020651119,0,0.0005077328,0,2.31947263648E-08,0,0,0.9688199823,0.0250266346,0,0.006153102,0,2.81091766129E-07,0,0,1.3114575906,0.4372341589,0.3733340599,0.4223076382,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,88,0.0799794676,0.0020007101,0,0.0003644368,0,0,0,0,0.9712774554,0.0242967936,0,0.004425751,0,0,0,0,1.2321713682,0.513554038,0.3761512024,0.4030779088,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,89,0.0765770612,0.0006052854,0,0.0001572438,0,0.0013857886,0,0,0.9727112419,0.0076885679,0,0.0019973706,0,0.0176028196,0,0,1.2277340519,0.4838573529,0.3893956935,0.4503186394,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,90,0.0793677319,0.0012545845,0,0.0002165696,0,7.50630948978E-05,0,0,0.9808905979,0.0155051699,0,0.0026765418,0,0.0009276904,0,0,1.3073154509,0.5520882073,0.3933705221,0.4392881278,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,91,0.0794097561,0.0018186616,0,0.0001996882,0,0,0,0,0.9752131061,0.0223345689,0,0.002452325,0,0,0,0,1.307298736,0.5197530664,0.4083459968,0.4296592223,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,92,0.0794981154,0.0024743959,0,0.0001804131,0,0,0,0,0.9676845465,0.0301193893,0,0.0021960642,0,0,0,0,1.2274989738,0.5774582368,0.4133461389,0.4054005379,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,93,0.0767925189,0.0001896827,0,0.0001548486,0,0.0014011718,0,0,0.9777725665,0.0024151642,0,0.0019716339,0,0.0178406354,0,0,1.231141836,0.5424111077,0.430008988,0.4641354236,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,94,0.0798108157,0.0016454801,0,0.0002270845,0,5.82134255402E-05,0,0,0.976379491,0.0201302672,0,0.0027780778,0,0.0007121641,0,0,1.3110798378,0.4802443006,0.4358985655,0.4541243017,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,95,0.0793409083,0.0008026813,0,7.33423699484E-06,0,0,0,0,0.9898938714,0.0100146232,0,9.1505333236E-05,0,0,0,0,1.3167032521,0.4478739417,0.4555813371,0.4367932803,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,96,0.0765651701,0.0008601449,0,0.0001870442,0,0.0022247148,0,0,0.9590177378,0.0107737524,0,0.0023428239,0,0.0278656858,0,0,1.2367059842,0.5098982713,0.4622157881,0.4280926515,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,97,0.0791956356,0.0006105899,0,0.0002405335,0,5.99357262341E-05,0,0,0.988626929,0.0076222083,0,0.003002664,0,0.0007481987,0,0,1.2451832419,0.4753004253,0.4835787901,0.4532811436,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,98,0.0785285518,0.0005102837,0,0.0002942954,0,0,0,0,0.98985822,0.0064321645,0,0.0037096155,0,0,0,0,1.3251634029,0.5396530059,0.4908365947,0.4416155863,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,99,0.0741141926,0.0001757902,0,0.0005323675,0,0.0038665282,0,0,0.9418636274,0.0022339906,0,0.0067654736,0,0.0491369084,0,0,1.3344397502,0.5041452955,0.5151514036,0.4534967906,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,100,0.0786761305,0.0004209288,0,0.000550947,0,2.3770583935E-05,0,0,0.9875031479,0.0052832867,0,0.006915209,0,0.0002983564,0,0,1.254549743,0.565382599,0.5229125039,0.4619124923,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,101,0.0786454019,0.0007994621,0,0.0006585952,0,0,0,0,0.9817978239,0.0099803688,0,0.0082218073,0,0,0,0,1.2646125106,0.5289888771,0.5498150328,0.4826448142,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,102,0.0764183864,0.0008514344,0,0.0008826793,0,0.0012501725,0,0,0.9624157961,0.0107229944,0,0.0111164934,0,0.0157447161,0,0,1.3443419452,0.4636979208,0.5579780149,0.5025573982,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,103,0.0786829271,0.0012386291,0,0.0010323613,0,4.36351363618E-06,0,0,0.9718947353,0.0152995968,0,0.0127517696,0,5.38982990096E-05,0,0,1.3551309604,0.4299369069,0.5868295161,0.5009808486,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,104,0.07329635,0.0013651552,0,0.0006794383,0,0.0026096144,0,0,0.9402928212,0.0175130904,0,0.0087162729,0,0.0334778155,0,0,1.2756291806,0.4945448246,0.5953141944,0.4934160881,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,105,0.0786457605,0.0006599598,0,0.0007024743,0,2.64822773185E-05,0,0,0.9826460677,0.008245923,0,0.0087771243,0,0.000330885,0,0,1.2878511219,0.4595700963,0.6255941736,0.5232378822,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,106,0.078605525,0.0015659091,0,0.0009208173,0,0,0,0,0.9693345995,0.0193102186,0,0.0113551819,0,0,0,0,1.3670624242,0.5265501909,0.6343383797,0.5883346363,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,107,0.0771208441,0.0024997556,0,0.0018971762,0,0.000725377,0,0,0.9377175046,0.0303946959,0,0.0230678922,0,0.0088199074,0,0,1.3795691382,0.4908631155,0.6661431793,0.5743724759,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,108,0.0782157086,0.0020034735,0,0.0012501486,0,0,0,0,0.9600632286,0.0245917506,0,0.0153450208,0,0,0,0,1.3007087338,0.5511702442,0.6750945224,0.616408271,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,109,0.0773683958,0.0021418388,0,0.0018678618,0,0,0,0,0.9507275206,0.0263195981,0,0.0229528813,0,0,0,0,1.3141893422,0.5145332759,0.7081642763,0.6820647367,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,110,0.0757549232,0.0052775728,0,0.0041026474,0,0,0,0,0.8898196472,0.0619905313,0,0.0481898215,0,0,0,0,1.392641676,0.4555129073,0.7172816066,0.6854252988,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,111,0.0733058589,0.0118401795,0,0.0109506096,0,0,0,0,0.7628347133,0.1232111599,0,0.1139541268,0,0,0,0,1.4068718598,0.4216207737,0.7510714405,0.7301123679,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,112,0.0701511896,0.0113233858,0,0.0133413856,0,0,0,0,0.7398668838,0.119424891,0,0.1407082252,0,0,0,0,1.3288783976,0.4830384407,0.7603252439,0.7552614112,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7552614112,to_be_removed,to_be_removed,to_be_removed
3,113,0.0590132717,0.0330561319,0,0.030190043,0,0,0,0,0.4826888503,0.2703769142,0,0.2469342354,0,0,0,0,1.344689866,0.4477117366,0.794745072,0.7816377938,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7816377938,to_be_removed,to_be_removed,to_be_removed
3,114,0.0764907182,0.0107692102,0,0.0185571927,0,0,0,0,0.7228576757,0.1017719072,0,0.1753704171,0,0,0,0,1.4221782217,0.5141485816,0.8041116096,0.7698428565,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7816377938,to_be_removed,to_be_removed,to_be_removed
3,115,0.0068398143,0.043472516,0,0.0797100879,0,0,0,0,0.0526048844,0.334346312,0,0.6130488037,0,0,0,0,1.4380026882,0.4780397999,0.8393349884,0.8138580538,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.8138580538,to_be_removed,to_be_removed,to_be_removed
3,116,0.0492913304,0.0010420391,0,0.0089989751,0,0,0,0,0.8307666043,0.0175627487,0,0.151670647,0,0,0,0,1.3610647138,0.5455645531,0.8487932766,0.79023883,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.8138580538,to_be_removed,to_be_removed,to_be_removed
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
randomseed,[2],modified_value,[i],x[1.000000],from,[1],,,,,,,,,,,,,,,,,,,,,,,

randomseed [1] modified_value [i] x[1.000000] from [1]
drone_no t delta_des delta_l delta_f2 delta_f3 delta_obs[-1] delta_obs[-2] delta_obs[-3] delta_wall cont_s_des cont_s_l cont_s_f2 cont_s_f3 cont_s_obs[-1] cont_s_obs[-2] cont_s_obs[-3] cont_s_wall dist_d_obs_ltr dist_d_obs_dia dist_d_obs_btt relative_s_obs_dia dist_first_saw dist_biggest_infl dist_closest accu_infl max_relative_s extra_dist_with_1st extra_dist_with_2nd extra_dist_with_3rd 
