1	y	[log]	i	x0.2	rollback	40	0.02	1	mean:	0.144118331	-0.128819267	-0.004676489	var:	0.000360068	0.003315483	0.001232148
1	x	[log]	i	x0.2	rollback	60	0.02	1	mean:	-0.026876361	-0.443137332	-0.394039493	var:	0.007795197	0.003609891	0.007440371
1	y	[log]	i	x0.2	rollback	60	0.02	1	mean:	0.155612699	-0.120804394	0.004549683	var:	5.20E-05	0.00302432	0.001075502
1	x	[log]	i	x0.2	rollback	80	0.02	1	mean:	0.005451417	-0.462942876	-0.406453197	var:	0.009301392	0.003157998	0.005532609
1	y	[log]	i	x0.2	rollback	80	0.02	1	mean:	0.157430193	-0.119394704	0.004578908	var:	5.64E-05	0.003417771	0.001105841
1	x	[log]	i	x2.0	rollback	0	0.02	1	mean:	-0.50494224	-0.516425618	-0.503004632	var:	0.124212948	0.258660316	0.052348659
1	y	[log]	i	x2.0	rollback	0	0.02	1	mean:	0.013289233	-0.20721609	-0.139713849	var:	0.051499703	0.04427984	0.023419396
1	x	[log]	i	x2.0	rollback	100	0.02	1	mean:	-0.579471127	-0.284067001	-0.472941059	var:	0.219001439	0.081847369	0.098761402
1	y	[log]	i	x2.0	rollback	100	0.02	1	mean:	0.021764626	-0.234633395	-0.117558041	var:	0.058779514	0.019734048	0.02591324
1	x	[log]	i	x2.0	rollback	120	0.02	1	mean:	-0.533626455	-0.288921962	-0.486514066	var:	0.212205017	0.084402982	0.087257552
1	y	[log]	i	x2.0	rollback	120	0.02	1	mean:	0.045453324	-0.224002433	-0.141157699	var:	0.056034217	0.017974739	0.024200372
1	x	[log]	i	x2.0	rollback	140	0.02	1	mean:	-0.41698595	-0.331281733	-0.548564712	var:	0.217417688	0.115535045	0.132186261
1	y	[log]	i	x2.0	rollback	140	0.02	1	mean:	0.036407082	-0.197123402	-0.122075555	var:	0.105159571	0.017671463	0.026309027
1	x	[log]	i	x2.0	rollback	160	0.02	1	mean:	-0.530958204	-0.670380989	-0.49460989	var:	0.175147013	0.212745385	0.08530119
1	y	[log]	i	x2.0	rollback	160	0.02	1	mean:	0.000965431	-0.161379271	-0.152801343	var:	0.048176745	0.05057543	0.026291122
1	x	[log]	i	x2.0	rollback	180	0.02	1	mean:	-0.575718431	-0.725474028	-0.541156095	var:	0.081449816	0.233259467	0.067029565
1	y	[log]	i	x2.0	rollback	180	0.02	1	mean:	0.002868247	-0.169450381	-0.186217469	var:	0.024526386	0.072914734	0.018129958
1	x	[log]	i	x2.0	rollback	20	0.02	1	mean:	-0.207580553	-0.49499875	-0.480537721	var:	0.014875214	0.007396124	0.009632024
1	y	[log]	i	x2.0	rollback	20	0.02	1	mean:	0.195244142	-0.199440315	-0.019429767	var:	0.020889596	0.021805592	0.022384073
1	x	[log]	i	x2.0	rollback	200	0.02	1	mean:	-0.540063418	-0.763436395	-0.539766875	var:	0.104783997	0.237758738	0.056864251
1	y	[log]	i	x2.0	rollback	200	0.02	1	mean:	-0.001356273	-0.19487772	-0.171279216	var:	0.035069838	0.066396783	0.015930113
1	x	[log]	i	x2.0	rollback	220	0.02	1	mean:	-0.531502629	-0.688705573	-0.539276675	var:	0.139717011	0.219515191	0.114777942
1	y	[log]	i	x2.0	rollback	220	0.02	1	mean:	-0.009014931	-0.178085914	-0.176273472	var:	0.042799982	0.062158799	0.016980805
1	x	[log]	i	x2.0	rollback	240	0.02	1	mean:	-0.494165262	-0.603729314	-0.564302952	var:	0.12088534	0.196193839	0.076274834
1	y	[log]	i	x2.0	rollback	240	0.02	1	mean:	0.018295769	-0.173092384	-0.170477085	var:	0.037526968	0.054684639	0.019169097
1	x	[log]	i	x2.0	rollback	40	0.02	1	mean:	-0.232250548	-0.555505258	-0.515697364	var:	0.019706918	0.016031689	0.017084892
1	y	[log]	i	x2.0	rollback	40	0.02	1	mean:	0.187294866	-0.227163293	-0.061787498	var:	0.022911079	0.024397336	0.024486098
1	x	[log]	i	x2.0	rollback	60	0.02	1	mean:	-0.267709682	-0.552875529	-0.558252821	var:	0.024455859	0.013205499	0.018208249
1	y	[log]	i	x2.0	rollback	60	0.02	1	mean:	0.079541082	-0.238411594	-0.009728256	var:	0.040525887	0.03025516	0.017587266
1	x	[log]	i	x2.0	rollback	80	0.02	1	mean:	-0.281881491	-0.556228391	-0.576499541	var:	0.013610818	0.010941879	0.0236382
1	y	[log]	i	x2.0	rollback	80	0.02	1	mean:	0.069734104	-0.232621285	-0.023784975	var:	0.039810265	0.028584045	0.022258246
1	x	[log]	r	x0.2	rollback	0	0.02	1	mean:	0.023579505	-0.45002785	-0.406473379	var:	0.015936405	0.001803894	0.004773251
1	y	[log]	r	x0.2	rollback	0	0.02	1	mean:	0.184665816	-0.166650091	0.022929188	var:	0.00028561	0.001937095	0.001032406
1	x	[log]	r	x0.2	rollback	100	0.02	1	mean:	-0.032995089	-0.480214986	-0.418604837	var:	0.013955857	0.003452924	0.006659666
1	y	[log]	r	x0.2	rollback	100	0.02	1	mean:	0.180266729	-0.151492356	0.00806902	var:	0.0003636	0.003146701	0.00136508
1	x	[log]	r	x0.2	rollback	120	0.02	1	mean:	-0.008242735	-0.470008857	-0.38888907	var:	0.015632187	0.003166578	0.008220064
1	y	[log]	r	x0.2	rollback	120	0.02	1	mean:	0.182918861	-0.149327151	0.008057814	var:	0.000366957	0.003114664	0.001252581
1	x	[log]	r	x0.2	rollback	140	0.02	1	mean:	0.043462079	-0.449524085	-0.376200262	var:	0.019537765	0.002648227	0.010106312
